noh_crop,i_crop_a,un_crop_a,tca,state_code,district_code,district,social_group_code,class_category_code,size_class_code,crop_code
7826,20610,3683,24293,28,540,WARANGAL,3,3,32,399
1,0,2,2,28,540,WARANGAL,4,3,32,399
10,94,63,157,28,540,WARANGAL,2,5,52,399
25,313,227,540,28,540,WARANGAL,1,5,52,399
209,1093,3691,4784,28,540,WARANGAL,3,5,52,399
1,0,33,33,28,540,WARANGAL,4,5,52,399
4498,9467,2739,12206,28,540,WARANGAL,2,3,31,399
2011,3241,1017,4258,28,540,WARANGAL,1,3,31,399
22531,43660,6800,50460,28,540,WARANGAL,3,3,31,399
0,0,0,0,28,540,WARANGAL,4,3,31,399
113,820,317,1137,28,540,WARANGAL,2,5,51,399
52,147,203,351,28,540,WARANGAL,1,5,51,399
776,3112,3282,6394,28,540,WARANGAL,3,5,51,399
0,0,0,0,28,540,WARANGAL,4,5,51,399
17467,14747,5747,20494,28,540,WARANGAL,2,2,21,399
7397,6016,1902,7918,28,540,WARANGAL,1,2,21,399
66222,61958,11346,73304,28,540,WARANGAL,3,2,21,399
0,0,0,0,28,540,WARANGAL,4,2,21,399
20195,10558,3871,14428,28,540,WARANGAL,2,1,12,399
12038,6290,1838,8128,28,540,WARANGAL,1,1,12,399
69875,42570,6820,49390,28,540,WARANGAL,3,1,12,399
1,0,0,0,28,540,WARANGAL,4,1,12,399
28337,4988,4502,9490,28,541,KHAMMAM,2,1,11,399
15269,3848,903,4751,28,541,KHAMMAM,1,1,11,399
55336,16094,3314,19408,28,541,KHAMMAM,3,1,11,399
4,1,0,1,28,541,KHAMMAM,4,1,11,399
272,502,1289,1792,28,541,KHAMMAM,2,4,43,399
23,100,43,142,28,541,KHAMMAM,1,4,43,399
834,3258,1231,4489,28,541,KHAMMAM,3,4,43,399
9,44,4,48,28,541,KHAMMAM,4,4,43,399
1169,1516,3317,4832,28,541,KHAMMAM,2,4,42,399
102,401,39,440,28,541,KHAMMAM,1,4,42,399
2801,11497,2729,14226,28,541,KHAMMAM,3,4,42,399
15,62,6,69,28,541,KHAMMAM,4,4,42,399
1670,1860,3239,5099,28,541,KHAMMAM,2,4,41,399
134,286,122,408,28,541,KHAMMAM,1,4,41,399
3395,11388,2614,14002,28,541,KHAMMAM,3,4,41,399
4,17,0,17,28,541,KHAMMAM,4,4,41,399
3398,4000,4989,8989,28,541,KHAMMAM,2,3,32,399
217,345,146,492,28,541,KHAMMAM,1,3,32,399
5710,17506,3314,20820,28,541,KHAMMAM,3,3,32,399
15,16,5,21,28,541,KHAMMAM,4,3,32,399
32,454,40,494,28,541,KHAMMAM,2,5,52,399
3,62,0,62,28,541,KHAMMAM,1,5,52,399
107,1791,327,2118,28,541,KHAMMAM,3,5,52,399
9,239,23,262,28,541,KHAMMAM,4,5,52,399
9360,7589,9677,17266,28,541,KHAMMAM,2,3,31,399
987,1550,482,2033,28,541,KHAMMAM,1,3,31,399
14742,30314,6847,37162,28,541,KHAMMAM,3,3,31,399
22,38,3,41,28,541,KHAMMAM,4,3,31,399
153,456,821,1278,28,541,KHAMMAM,2,5,51,399
10,82,3,85,28,541,KHAMMAM,1,5,51,399
505,2863,867,3730,28,541,KHAMMAM,3,5,51,399
12,66,17,83,28,541,KHAMMAM,4,5,51,399
20984,11127,14736,25863,28,541,KHAMMAM,2,2,21,399
3187,3153,1060,4213,28,541,KHAMMAM,1,2,21,399
38086,40696,10660,51356,28,541,KHAMMAM,3,2,21,399
12,14,1,14,28,541,KHAMMAM,4,2,21,399
21937,9079,8098,17176,28,541,KHAMMAM,2,1,12,399
5504,3674,893,4567,28,541,KHAMMAM,1,1,12,399
40255,27038,6192,33230,28,541,KHAMMAM,3,1,12,399
5,4,0,4,28,541,KHAMMAM,4,1,12,399
7432,750,1377,2127,28,535,MEDAK,2,1,11,399
33530,2665,5896,8561,28,535,MEDAK,1,1,11,399
135703,13694,20525,34219,28,535,MEDAK,3,1,11,399
16,2,2,4,28,535,MEDAK,4,1,11,399
53,30,259,288,28,535,MEDAK,2,4,43,399
52,30,265,295,28,535,MEDAK,1,4,43,399
1608,2387,5939,8326,28,535,MEDAK,3,4,43,399
7,6,19,25,28,535,MEDAK,4,4,43,399
215,99,794,893,28,535,MEDAK,2,4,42,399
192,211,560,772,28,535,MEDAK,1,4,42,399
4802,6503,13173,19675,28,535,MEDAK,3,4,42,399
10,21,22,43,28,535,MEDAK,4,4,42,399
228,137,636,773,28,535,MEDAK,2,4,41,399
263,234,638,872,28,535,MEDAK,1,4,41,399
5198,7038,10140,17178,28,535,MEDAK,3,4,41,399
8,5,11,17,28,535,MEDAK,4,4,41,399
579,416,1159,1575,28,535,MEDAK,2,3,32,399
657,510,1105,1615,28,535,MEDAK,1,3,32,399
9624,10961,14242,25203,28,535,MEDAK,3,3,32,399
9,6,9,15,28,535,MEDAK,4,3,32,399
3,0,57,57,28,535,MEDAK,2,5,52,399
6,2,173,175,28,535,MEDAK,1,5,52,399
174,645,2028,2673,28,535,MEDAK,3,5,52,399
13,796,232,1028,28,535,MEDAK,4,5,52,399
1997,1158,2525,3683,28,535,MEDAK,2,3,31,399
2879,2126,3567,5693,28,535,MEDAK,1,3,31,399
27609,25433,29117,54550,28,535,MEDAK,3,3,31,399
18,14,9,23,28,535,MEDAK,4,3,31,399
39,37,295,331,28,535,MEDAK,2,5,51,399
30,45,182,226,28,535,MEDAK,1,5,51,399
1196,1821,6577,8398,28,535,MEDAK,3,5,51,399
19,58,68,126,28,535,MEDAK,4,5,51,399
8650,3408,6948,10356,28,535,MEDAK,2,2,21,399
14962,5725,11182,16907,28,535,MEDAK,1,2,21,399
96444,48021,60297,108318,28,535,MEDAK,3,2,21,399
27,11,7,19,28,535,MEDAK,4,2,21,399
9016,2039,3759,5798,28,535,MEDAK,2,1,12,399
23538,4787,9797,14583,28,535,MEDAK,1,1,12,399
104054,27832,37266,65098,28,535,MEDAK,3,1,12,399
20,3,5,8,28,535,MEDAK,4,1,12,399
3986,517,707,1224,28,537,RANGAREDDY,2,1,11,399
7246,614,1349,1963,28,537,RANGAREDDY,1,1,11,399
26125,3812,4365,8177,28,537,RANGAREDDY,3,1,11,399
1,0,0,0,28,537,RANGAREDDY,4,1,11,399
29,40,69,109,28,537,RANGAREDDY,2,4,43,399
41,41,117,158,28,537,RANGAREDDY,1,4,43,399
944,851,2022,2873,28,537,RANGAREDDY,3,4,43,399
9,24,13,37,28,537,RANGAREDDY,4,4,43,399
146,122,310,432,28,537,RANGAREDDY,2,4,42,399
186,166,377,542,28,537,RANGAREDDY,1,4,42,399
3132,2774,5421,8195,28,537,RANGAREDDY,3,4,42,399
9,23,0,23,28,537,RANGAREDDY,4,4,42,399
250,176,421,597,28,537,RANGAREDDY,2,4,41,399
226,137,352,489,28,537,RANGAREDDY,1,4,41,399
3044,2372,4355,6727,28,537,RANGAREDDY,3,4,41,399
13,17,3,21,28,537,RANGAREDDY,4,4,41,399
512,312,677,989,28,537,RANGAREDDY,2,3,32,399
665,248,982,1229,28,537,RANGAREDDY,1,3,32,399
5710,3392,6534,9926,28,537,RANGAREDDY,3,3,32,399
11,9,3,12,28,537,RANGAREDDY,4,3,32,399
3,26,24,50,28,537,RANGAREDDY,2,5,52,399
5,12,21,32,28,537,RANGAREDDY,1,5,52,399
116,579,753,1332,28,537,RANGAREDDY,3,5,52,399
6,86,10,96,28,537,RANGAREDDY,4,5,52,399
1852,900,1943,2843,28,537,RANGAREDDY,2,3,31,399
2101,555,2213,2768,28,537,RANGAREDDY,1,3,31,399
15082,6604,13737,20342,28,537,RANGAREDDY,3,3,31,399
20,9,14,23,28,537,RANGAREDDY,4,3,31,399
26,51,111,162,28,537,RANGAREDDY,2,5,51,399
21,58,70,128,28,537,RANGAREDDY,1,5,51,399
780,817,2086,2903,28,537,RANGAREDDY,3,5,51,399
20,26,24,50,28,537,RANGAREDDY,4,5,51,399
5712,2137,3948,6084,28,537,RANGAREDDY,2,2,21,399
7364,1282,5306,6588,28,537,RANGAREDDY,1,2,21,399
38427,11492,24843,36335,28,537,RANGAREDDY,3,2,21,399
2,0,2,2,28,537,RANGAREDDY,4,2,21,399
5495,1296,2214,3510,28,537,RANGAREDDY,2,1,12,399
8473,1060,3682,4742,28,537,RANGAREDDY,1,1,12,399
33518,7455,12177,19633,28,537,RANGAREDDY,3,1,12,399
2,0,0,1,28,537,RANGAREDDY,4,1,12,399
12617,4941,370,5310,28,539,NALGONDA,2,1,11,399
19625,6066,975,7041,28,539,NALGONDA,1,1,11,399
83315,30110,3572,33681,28,539,NALGONDA,3,1,11,399
14,2,0,2,28,539,NALGONDA,4,1,11,399
68,135,42,176,28,539,NALGONDA,2,4,43,399
34,111,27,138,28,539,NALGONDA,1,4,43,399
2512,8857,2378,11235,28,539,NALGONDA,3,4,43,399
5,39,0,39,28,539,NALGONDA,4,4,43,399
399,1024,173,1197,28,539,NALGONDA,2,4,42,399
181,468,69,537,28,539,NALGONDA,1,4,42,399
7774,30038,5232,35270,28,539,NALGONDA,3,4,42,399
7,58,0,58,28,539,NALGONDA,4,4,42,399
530,1055,266,1321,28,539,NALGONDA,2,4,41,399
278,616,106,722,28,539,NALGONDA,1,4,41,399
8667,26519,5062,31581,28,539,NALGONDA,3,4,41,399
4,18,0,18,28,539,NALGONDA,4,4,41,399
1174,1939,509,2448,28,539,NALGONDA,2,3,32,399
613,1429,209,1638,28,539,NALGONDA,1,3,32,399
16223,40282,7009,47291,28,539,NALGONDA,3,3,32,399
2,3,0,3,28,539,NALGONDA,4,3,32,399
3,1,7,8,28,539,NALGONDA,2,5,52,399
2,34,0,34,28,539,NALGONDA,1,5,52,399
116,1051,397,1448,28,539,NALGONDA,3,5,52,399
22,300,0,300,28,539,NALGONDA,4,5,52,399
3873,5666,1697,7363,28,539,NALGONDA,2,3,31,399
2120,3465,697,4162,28,539,NALGONDA,1,3,31,399
39509,78052,13261,91313,28,539,NALGONDA,3,3,31,399
4,5,0,5,28,539,NALGONDA,4,3,31,399
29,140,2,143,28,539,NALGONDA,2,5,51,399
20,125,8,134,28,539,NALGONDA,1,5,51,399
1552,6936,1815,8751,28,539,NALGONDA,3,5,51,399
11,45,4,49,28,539,NALGONDA,4,5,51,399
11096,9097,3632,12729,28,539,NALGONDA,2,2,21,399
8380,7521,2148,9669,28,539,NALGONDA,1,2,21,399
95172,98355,23866,122221,28,539,NALGONDA,3,2,21,399
11,10,0,10,28,539,NALGONDA,4,2,21,399
12278,8018,1831,9849,28,539,NALGONDA,2,1,12,399
11751,7229,1763,8992,28,539,NALGONDA,1,1,12,399
81122,57841,10248,68089,28,539,NALGONDA,3,1,12,399
4,2,0,2,28,539,NALGONDA,4,1,12,399
12465,1171,2435,3606,28,538,MAHABUBNAGAR,2,1,11,399
23948,1903,4831,6734,28,538,MAHABUBNAGAR,1,1,11,399
108499,9701,20197,29898,28,538,MAHABUBNAGAR,3,1,11,399
0,0,0,0,28,538,MAHABUBNAGAR,4,1,11,399
125,155,303,458,28,538,MAHABUBNAGAR,2,4,43,399
153,185,669,855,28,538,MAHABUBNAGAR,1,4,43,399
3839,6352,11738,18090,28,538,MAHABUBNAGAR,3,4,43,399
0,0,0,0,28,538,MAHABUBNAGAR,4,4,43,399
560,496,1122,1618,28,538,MAHABUBNAGAR,2,4,42,399
557,561,1268,1829,28,538,MAHABUBNAGAR,1,4,42,399
10911,13779,22131,35910,28,538,MAHABUBNAGAR,3,4,42,399
3,0,9,9,28,538,MAHABUBNAGAR,4,4,42,399
820,770,1170,1940,28,538,MAHABUBNAGAR,2,4,41,399
976,891,1943,2834,28,538,MAHABUBNAGAR,1,4,41,399
12247,13123,19596,32719,28,538,MAHABUBNAGAR,3,4,41,399
0,0,0,0,28,538,MAHABUBNAGAR,4,4,41,399
1547,1138,1899,3037,28,538,MAHABUBNAGAR,2,3,32,399
1642,1151,2431,3582,28,538,MAHABUBNAGAR,1,3,32,399
21659,17023,28278,45301,28,538,MAHABUBNAGAR,3,3,32,399
0,0,0,0,28,538,MAHABUBNAGAR,4,3,32,399
9,118,60,178,28,538,MAHABUBNAGAR,2,5,52,399
13,32,174,206,28,538,MAHABUBNAGAR,1,5,52,399
219,880,1847,2728,28,538,MAHABUBNAGAR,3,5,52,399
2,0,49,49,28,538,MAHABUBNAGAR,4,5,52,399
5784,3104,5389,8493,28,538,MAHABUBNAGAR,2,3,31,399
6106,3078,6632,9711,28,538,MAHABUBNAGAR,1,3,31,399
58899,34430,58283,92713,28,538,MAHABUBNAGAR,3,3,31,399
0,0,0,0,28,538,MAHABUBNAGAR,4,3,31,399
49,101,226,327,28,538,MAHABUBNAGAR,2,5,51,399
68,127,391,518,28,538,MAHABUBNAGAR,1,5,51,399
2640,5791,11110,16901,28,538,MAHABUBNAGAR,3,5,51,399
2,9,7,16,28,538,MAHABUBNAGAR,4,5,51,399
16535,4328,12982,17310,28,538,MAHABUBNAGAR,2,2,21,399
19464,5182,15471,20654,28,538,MAHABUBNAGAR,1,2,21,399
135549,45379,100282,145661,28,538,MAHABUBNAGAR,3,2,21,399
0,0,0,0,28,538,MAHABUBNAGAR,4,2,21,399
14633,2481,6870,9351,28,538,MAHABUBNAGAR,2,1,12,399
21515,3472,10401,13873,28,538,MAHABUBNAGAR,1,1,12,399
110464,21100,50717,71816,28,538,MAHABUBNAGAR,3,1,12,399
0,0,0,0,28,538,MAHABUBNAGAR,4,1,12,399
3798,1014,141,1155,28,534,KARIMNAGAR,2,1,11,399
27809,8238,848,9087,28,534,KARIMNAGAR,1,1,11,399
117645,34733,4162,38895,28,534,KARIMNAGAR,3,1,11,399
0,0,0,0,28,534,KARIMNAGAR,4,1,11,399
11,86,0,86,28,534,KARIMNAGAR,2,4,43,399
19,86,2,88,28,534,KARIMNAGAR,1,4,43,399
952,4814,450,5265,28,534,KARIMNAGAR,3,4,43,399
0,0,0,0,28,534,KARIMNAGAR,4,4,43,399
61,177,15,192,28,534,KARIMNAGAR,2,4,42,399
143,414,65,479,28,534,KARIMNAGAR,1,4,42,399
3695,15557,1814,17372,28,534,KARIMNAGAR,3,4,42,399
2,7,0,7,28,534,KARIMNAGAR,4,4,42,399
116,277,8,285,28,534,KARIMNAGAR,2,4,41,399
213,609,75,684,28,534,KARIMNAGAR,1,4,41,399
4786,17837,1487,19323,28,534,KARIMNAGAR,3,4,41,399
2,5,0,5,28,534,KARIMNAGAR,4,4,41,399
134,324,3,327,28,534,KARIMNAGAR,2,3,32,399
400,953,100,1053,28,534,KARIMNAGAR,1,3,32,399
9624,28033,2637,30669,28,534,KARIMNAGAR,3,3,32,399
0,0,0,0,28,534,KARIMNAGAR,4,3,32,399
2,25,0,25,28,534,KARIMNAGAR,2,5,52,399
3,40,0,40,28,534,KARIMNAGAR,1,5,52,399
104,1674,3,1677,28,534,KARIMNAGAR,3,5,52,399
4,115,12,127,28,534,KARIMNAGAR,4,5,52,399
659,1033,89,1123,28,534,KARIMNAGAR,2,3,31,399
1868,3674,286,3960,28,534,KARIMNAGAR,1,3,31,399
28531,63223,4722,67945,28,534,KARIMNAGAR,3,3,31,399
4,5,0,5,28,534,KARIMNAGAR,4,3,31,399
11,68,0,68,28,534,KARIMNAGAR,2,5,51,399
19,151,9,160,28,534,KARIMNAGAR,1,5,51,399
656,4652,516,5168,28,534,KARIMNAGAR,3,5,51,399
2,12,0,12,28,534,KARIMNAGAR,4,5,51,399
2879,3142,358,3499,28,534,KARIMNAGAR,2,2,21,399
10150,11174,1082,12256,28,534,KARIMNAGAR,1,2,21,399
97017,117181,9041,126222,28,534,KARIMNAGAR,3,2,21,399
2,2,0,2,28,534,KARIMNAGAR,4,2,21,399
3788,2394,173,2568,28,534,KARIMNAGAR,2,1,12,399
17044,11963,869,12832,28,534,KARIMNAGAR,1,1,12,399
103663,74708,5634,80342,28,534,KARIMNAGAR,3,1,12,399
1,1,0,1,28,534,KARIMNAGAR,4,1,12,399
7259,662,1050,1712,28,532,ADILABAD,2,1,11,399
11252,1355,1227,2582,28,532,ADILABAD,1,1,11,399
44611,5547,4959,10506,28,532,ADILABAD,3,1,11,399
4,0,0,0,28,532,ADILABAD,4,1,11,399
376,81,763,843,28,532,ADILABAD,2,4,43,399
133,61,255,316,28,532,ADILABAD,1,4,43,399
1305,1143,2458,3601,28,532,ADILABAD,3,4,43,399
1,5,0,5,28,532,ADILABAD,4,4,43,399
1599,156,2303,2459,28,532,ADILABAD,2,4,42,399
552,123,1005,1128,28,532,ADILABAD,1,4,42,399
4535,2575,6679,9254,28,532,ADILABAD,3,4,42,399
2,3,6,9,28,532,ADILABAD,4,4,42,399
2732,205,2899,3104,28,532,ADILABAD,2,4,41,399
716,73,962,1035,28,532,ADILABAD,1,4,41,399
4836,2318,5149,7467,28,532,ADILABAD,3,4,41,399
0,0,0,0,28,532,ADILABAD,4,4,41,399
4472,565,3835,4401,28,532,ADILABAD,2,3,32,399
1242,354,1190,1543,28,532,ADILABAD,1,3,32,399
8690,3715,7212,10927,28,532,ADILABAD,3,3,32,399
0,0,0,0,28,532,ADILABAD,4,3,32,399
16,14,163,177,28,532,ADILABAD,2,5,52,399
7,17,64,80,28,532,ADILABAD,1,5,52,399
92,235,648,882,28,532,ADILABAD,3,5,52,399
3,61,0,61,28,532,ADILABAD,4,5,52,399
14418,831,8790,9621,28,532,ADILABAD,2,3,31,399
5322,1058,3622,4679,28,532,ADILABAD,1,3,31,399
25111,8472,14596,23068,28,532,ADILABAD,3,3,31,399
1,1,0,1,28,532,ADILABAD,4,3,31,399
199,100,717,817,28,532,ADILABAD,2,5,51,399
66,46,252,298,28,532,ADILABAD,1,5,51,399
890,959,2266,3225,28,532,ADILABAD,3,5,51,399
0,0,0,0,28,532,ADILABAD,4,5,51,399
19672,1150,7921,9071,28,532,ADILABAD,2,2,21,399
9356,2254,3539,5792,28,532,ADILABAD,1,2,21,399
48109,11645,16419,28064,28,532,ADILABAD,3,2,21,399
3,3,0,3,28,532,ADILABAD,4,2,21,399
9977,929,2576,3505,28,532,ADILABAD,2,1,12,399
8187,2157,1724,3881,28,532,ADILABAD,1,1,12,399
32139,8588,7188,15776,28,532,ADILABAD,3,1,12,399
8,3,2,5,28,532,ADILABAD,4,1,12,399
68,181,121,302,28,533,NIZAMABAD,1,4,42,399
11,36,0,36,28,533,NIZAMABAD,4,4,42,399
487,2937,975,3912,28,533,NIZAMABAD,3,4,43,399
10174,3689,894,4583,28,533,NIZAMABAD,2,1,11,399
93554,30725,8105,38830,28,533,NIZAMABAD,3,1,11,399
81447,57485,21151,78636,28,533,NIZAMABAD,3,1,12,399
6,28,11,39,28,533,NIZAMABAD,2,5,51,399
1591,2615,1601,4215,28,533,NIZAMABAD,1,3,31,399
31,268,171,439,28,533,NIZAMABAD,3,5,52,399
3,5,2,7,28,533,NIZAMABAD,4,3,32,399
57,166,54,221,28,533,NIZAMABAD,2,4,41,399
5,1,3,4,28,533,NIZAMABAD,4,2,21,399
21865,7629,1808,9437,28,533,NIZAMABAD,1,1,11,399
9,1,0,1,28,533,NIZAMABAD,4,1,11,399
9,27,18,45,28,533,NIZAMABAD,2,4,43,399
16,47,21,68,28,533,NIZAMABAD,1,4,43,399
2,10,0,10,28,533,NIZAMABAD,4,4,43,399
42,54,97,151,28,533,NIZAMABAD,2,4,42,399
2078,9959,3560,13520,28,533,NIZAMABAD,3,4,42,399
127,244,266,510,28,533,NIZAMABAD,1,4,41,399
2695,8443,3889,12333,28,533,NIZAMABAD,3,4,41,399
1,2,0,2,28,533,NIZAMABAD,4,4,41,399
246,495,300,795,28,533,NIZAMABAD,2,3,32,399
329,730,453,1183,28,533,NIZAMABAD,1,3,32,399
6283,17031,6558,23589,28,533,NIZAMABAD,3,3,32,399
2,33,0,33,28,533,NIZAMABAD,2,5,52,399
0,0,0,0,28,533,NIZAMABAD,1,5,52,399
10,263,0,263,28,533,NIZAMABAD,4,5,52,399
1638,2842,1210,4052,28,533,NIZAMABAD,2,3,31,399
20492,40595,13941,54536,28,533,NIZAMABAD,3,3,31,399
10,10,2,12,28,533,NIZAMABAD,4,3,31,399
9,35,74,109,28,533,NIZAMABAD,1,5,51,399
315,2254,796,3050,28,533,NIZAMABAD,3,5,51,399
5,44,0,44,28,533,NIZAMABAD,4,5,51,399
9397,12010,3996,16005,28,533,NIZAMABAD,2,2,21,399
9328,10221,4986,15206,28,533,NIZAMABAD,1,2,21,399
77888,95622,36087,131709,28,533,NIZAMABAD,3,2,21,399
11265,8675,2650,11325,28,533,NIZAMABAD,2,1,12,399
14149,9780,3517,13297,28,533,NIZAMABAD,1,1,12,399
2,0,0,1,28,533,NIZAMABAD,4,1,12,399
198,0,109,109,28,533,NIZAMABAD,1,3,31,202
0,0,0,0,28,533,NIZAMABAD,1,5,52,202
0,0,0,0,28,533,NIZAMABAD,1,4,42,202
0,0,0,0,28,533,NIZAMABAD,1,4,43,202
22,0,7,7,28,533,NIZAMABAD,1,3,32,202
1331,5,151,155,28,532,ADILABAD,2,1,11,202
1602,2,206,208,28,532,ADILABAD,1,1,11,202
6149,64,865,929,28,532,ADILABAD,3,1,11,202
313,0,296,296,28,532,ADILABAD,2,4,43,202
107,1,98,99,28,532,ADILABAD,1,4,43,202
892,18,837,855,28,532,ADILABAD,3,4,43,202
1313,4,772,776,28,532,ADILABAD,2,4,42,202
398,1,369,370,28,532,ADILABAD,1,4,42,202
3224,27,2048,2075,28,532,ADILABAD,3,4,42,202
2279,0,1082,1082,28,532,ADILABAD,2,4,41,202
539,3,306,309,28,532,ADILABAD,1,4,41,202
3470,29,1711,1740,28,532,ADILABAD,3,4,41,202
3632,3,1509,1512,28,532,ADILABAD,2,3,32,202
806,3,386,389,28,532,ADILABAD,1,3,32,202
5967,51,2637,2688,28,532,ADILABAD,3,3,32,202
7,0,26,26,28,532,ADILABAD,2,5,52,202
7,1,40,41,28,532,ADILABAD,1,5,52,202
56,0,210,210,28,532,ADILABAD,3,5,52,202
11359,5,3757,3762,28,532,ADILABAD,2,3,31,202
3401,6,1322,1328,28,532,ADILABAD,1,3,31,202
16392,119,5719,5839,28,532,ADILABAD,3,3,31,202
146,1,247,248,28,532,ADILABAD,2,5,51,202
41,1,84,84,28,532,ADILABAD,1,5,51,202
609,19,733,752,28,532,ADILABAD,3,5,51,202
15318,26,4135,4161,28,532,ADILABAD,2,2,21,202
5178,31,1387,1418,28,532,ADILABAD,1,2,21,202
27882,221,6685,6906,28,532,ADILABAD,3,2,21,202
6164,23,1174,1197,28,532,ADILABAD,2,1,12,202
3158,39,556,595,28,532,ADILABAD,1,1,12,202
11659,231,2099,2330,28,532,ADILABAD,3,1,12,202
95,0,17,17,28,533,NIZAMABAD,2,1,11,202
294,5,65,70,28,533,NIZAMABAD,1,1,11,202
1398,9,200,209,28,533,NIZAMABAD,3,1,11,202
0,0,0,0,28,533,NIZAMABAD,2,4,43,202
57,0,41,41,28,533,NIZAMABAD,3,4,43,202
6,0,5,5,28,533,NIZAMABAD,2,4,42,202
218,5,146,152,28,533,NIZAMABAD,3,4,42,202
3,0,1,1,28,533,NIZAMABAD,2,4,41,202
3,0,1,1,28,533,NIZAMABAD,1,4,41,202
353,7,121,129,28,533,NIZAMABAD,3,4,41,202
39,0,19,19,28,533,NIZAMABAD,2,3,32,202
575,33,269,302,28,533,NIZAMABAD,3,3,32,202
0,0,0,0,28,533,NIZAMABAD,2,5,52,202
0,0,0,0,28,533,NIZAMABAD,3,5,52,202
177,0,65,65,28,533,NIZAMABAD,2,3,31,202
1450,65,476,540,28,533,NIZAMABAD,3,3,31,202
1,0,1,1,28,533,NIZAMABAD,2,5,51,202
0,0,0,0,28,533,NIZAMABAD,1,5,51,202
30,0,28,28,28,533,NIZAMABAD,3,5,51,202
247,1,75,76,28,533,NIZAMABAD,2,2,21,202
482,2,208,210,28,533,NIZAMABAD,1,2,21,202
3465,82,1169,1251,28,533,NIZAMABAD,3,2,21,202
148,0,38,38,28,533,NIZAMABAD,2,1,12,202
488,6,169,175,28,533,NIZAMABAD,1,1,12,202
2112,38,598,636,28,533,NIZAMABAD,3,1,12,202
32,2,3,5,28,534,KARIMNAGAR,2,1,11,202
432,8,99,107,28,534,KARIMNAGAR,1,1,11,202
3721,51,740,791,28,534,KARIMNAGAR,3,1,11,202
0,0,0,0,28,534,KARIMNAGAR,2,4,43,202
1,0,2,2,28,534,KARIMNAGAR,1,4,43,202
58,7,48,54,28,534,KARIMNAGAR,3,4,43,202
0,0,0,0,28,534,KARIMNAGAR,2,4,42,202
26,3,5,8,28,534,KARIMNAGAR,1,4,42,202
432,58,202,260,28,534,KARIMNAGAR,3,4,42,202
23,4,0,4,28,534,KARIMNAGAR,2,4,41,202
19,2,1,3,28,534,KARIMNAGAR,1,4,41,202
421,43,141,184,28,534,KARIMNAGAR,3,4,41,202
0,0,0,0,28,534,KARIMNAGAR,2,3,32,202
15,4,10,14,28,534,KARIMNAGAR,1,3,32,202
693,94,218,312,28,534,KARIMNAGAR,3,3,32,202
0,0,0,0,28,534,KARIMNAGAR,2,5,52,202
0,0,0,0,28,534,KARIMNAGAR,1,5,52,202
1,0,2,2,28,534,KARIMNAGAR,3,5,52,202
38,11,2,13,28,534,KARIMNAGAR,2,3,31,202
70,10,8,18,28,534,KARIMNAGAR,1,3,31,202
1407,181,341,522,28,534,KARIMNAGAR,3,3,31,202
0,0,0,0,28,534,KARIMNAGAR,2,5,51,202
1,0,2,2,28,534,KARIMNAGAR,1,5,51,202
115,44,160,204,28,534,KARIMNAGAR,3,5,51,202
51,5,4,10,28,534,KARIMNAGAR,2,2,21,202
295,16,83,99,28,534,KARIMNAGAR,1,2,21,202
3202,362,631,993,28,534,KARIMNAGAR,3,2,21,202
65,11,2,13,28,534,KARIMNAGAR,2,1,12,202
370,13,83,96,28,534,KARIMNAGAR,1,1,12,202
3184,197,732,929,28,534,KARIMNAGAR,3,1,12,202
1095,0,104,104,28,535,MEDAK,2,1,11,202
4549,3,666,669,28,535,MEDAK,1,1,11,202
12490,17,1744,1762,28,535,MEDAK,3,1,11,202
2,0,0,0,28,535,MEDAK,4,1,11,202
21,0,45,45,28,535,MEDAK,2,4,43,202
22,0,54,54,28,535,MEDAK,1,4,43,202
562,0,876,876,28,535,MEDAK,3,4,43,202
0,0,0,0,28,535,MEDAK,4,4,43,202
110,0,156,156,28,535,MEDAK,2,4,42,202
66,0,98,98,28,535,MEDAK,1,4,42,202
1374,0,2030,2030,28,535,MEDAK,3,4,42,202
0,0,0,0,28,535,MEDAK,4,4,42,202
83,0,79,79,28,535,MEDAK,2,4,41,202
70,0,126,126,28,535,MEDAK,1,4,41,202
1422,5,1493,1498,28,535,MEDAK,3,4,41,202
0,0,0,0,28,535,MEDAK,4,4,41,202
193,0,148,148,28,535,MEDAK,2,3,32,202
157,0,116,116,28,535,MEDAK,1,3,32,202
2154,36,1967,2003,28,535,MEDAK,3,3,32,202
0,0,0,0,28,535,MEDAK,4,3,32,202
0,0,0,0,28,535,MEDAK,2,5,52,202
1,0,4,4,28,535,MEDAK,1,5,52,202
43,0,180,180,28,535,MEDAK,3,5,52,202
0,0,0,0,28,535,MEDAK,4,5,52,202
771,1,498,499,28,535,MEDAK,2,3,31,202
698,3,409,412,28,535,MEDAK,1,3,31,202
5115,51,3595,3646,28,535,MEDAK,3,3,31,202
4,0,0,0,28,535,MEDAK,4,3,31,202
9,0,23,23,28,535,MEDAK,2,5,51,202
3,0,13,13,28,535,MEDAK,1,5,51,202
372,2,926,928,28,535,MEDAK,3,5,51,202
0,0,0,0,28,535,MEDAK,4,5,51,202
2385,0,908,908,28,535,MEDAK,2,2,21,202
3052,37,1449,1486,28,535,MEDAK,1,2,21,202
14119,62,6736,6798,28,535,MEDAK,3,2,21,202
2,0,0,0,28,535,MEDAK,4,2,21,202
