"state_code","district_code","year","crop_code","season","area","prodn","yield"
28,533,2006,204,2,823,709,0.861482382
28,533,2007,204,1,21000,6000,0.285714286
28,532,2005,204,1,12733,3947,0.309981937
28,534,2004,204,1,13872,2705,0.194997116
28,534,2003,204,2,1949,659,0.338122114
28,534,2001,204,1,29931,8650,0.288998029
28,533,2011,204,1,13405,9410,0.701976874
28,533,2003,204,1,15237,7451,0.489007022
28,537,2007,204,1,13000,5000,0.384615385
28,533,2010,204,2,435,241,0.554022989
28,541,2006,204,1,19453,8190,0.421014754
28,539,2008,204,2,76,67,0.881578947
28,539,2011,204,2,136,95,0.698529412
28,539,2010,204,2,233,129,0.553648069
28,539,2009,204,2,377,174,0.461538462
28,538,2002,204,1,55879,1062,0.019005351
28,539,2011,204,1,24166,10150,0.420011587
28,539,2007,204,1,44000,18000,0.409090909
28,532,2007,204,2,3000,1000,0.333333333
28,539,2006,204,1,37941,11800,0.311009198
28,539,2003,204,2,21,7,0.333333333
28,532,2001,204,2,3591,1095,0.304928989
28,534,2007,204,2,2000,2000,1
28,538,2003,204,1,38604,3976,0.102994508
28,535,2001,204,2,102,31,0.303921569
28,539,2001,204,1,40574,14728,0.362991078
28,539,2009,204,1,12481,NA,NA
28,539,2003,204,1,83607,48408,0.578994582
28,539,2006,204,2,507,437,0.861932939
28,539,2004,204,1,59290,31661,0.534002361
28,539,2008,204,1,30100,13756,0.457009967
28,539,2005,204,1,42788,22592,0.527998504
28,532,2011,204,1,7042,3451,0.490059642
28,539,2002,204,1,41843,14520,0.347011448
28,535,2010,204,1,50039,35027,0.699994005
28,535,2005,204,2,31,17,0.548387097
28,541,2010,204,2,7154,4049,0.565977076
28,535,2005,204,1,42047,11395,0.271006255
28,532,2007,204,1,11000,5000,0.454545455
28,535,2006,204,2,20,17,0.85
28,535,2004,204,1,47531,7415,0.15600345
28,535,2006,204,1,48484,17794,0.367007673
28,535,2004,204,2,36,12,0.333333333
28,535,2011,204,1,33676,24482,0.726986578
28,535,2007,204,1,53000,46000,0.867924528
28,532,2011,204,2,1302,633,0.486175115
28,541,2004,204,2,2417,788,0.326023997
28,535,2009,204,2,115,53,0.460869565
28,532,2010,204,2,2428,1255,0.516886326
28,533,2006,204,1,14541,2734,0.188020081
28,532,2009,204,1,10111,1496,0.14795767
28,535,2009,204,1,55365,886,0.01600289
28,535,2003,204,2,52,18,0.346153846
28,535,2003,204,1,81090,60250,0.743001603
28,535,2002,204,2,142,36,0.253521127
28,535,2008,204,1,50020,18808,0.376009596
28,532,2002,204,1,17258,5212,0.302004867
28,533,2004,204,2,1240,404,0.325806452
28,535,2008,204,2,33,29,0.878787879
28,532,2003,204,2,4414,1492,0.338015406
28,535,2001,204,1,59316,26514,0.446995752
28,535,2010,204,2,34,19,0.558823529
28,535,2002,204,1,70759,22218,0.313995393
28,538,2001,204,1,57890,753,0.013007428
28,538,2003,204,2,11,4,0.363636364
28,538,2008,204,1,20930,5630,0.268991878
28,538,2010,204,1,21118,4435,0.210010418
28,538,2001,204,2,8,2,0.25
28,538,2007,204,1,33000,6000,0.181818182
28,538,2004,204,1,29662,2284,0.077000877
28,538,2011,204,1,16862,5666,0.336021824
28,532,2004,204,2,6760,2204,0.326035503
28,538,2006,204,1,33565,4229,0.125994339
28,538,2009,204,1,30701,706,0.022995994
28,532,2006,204,1,10536,4636,0.440015186
28,538,2005,204,1,25388,15411,0.607019064
28,538,2006,204,2,119,103,0.865546218
28,533,2005,204,2,981,525,0.535168196
28,534,2002,204,1,24429,5032,0.20598469
28,537,2001,204,1,19799,7801,0.394009798
28,532,2003,204,1,16589,2654,0.159985533
28,539,2010,204,1,33563,21044,0.62699997
28,539,2002,204,2,126,32,0.253968254
28,541,2003,204,2,4390,1484,0.338041002
28,533,2003,204,2,853,288,0.337631887
28,532,2010,204,1,10628,4294,0.404027098
28,532,2001,204,1,18262,3378,0.184974263
28,532,2002,204,2,2589,660,0.254924681
28,534,2008,204,2,1263,1118,0.885193983
28,532,2009,204,2,2265,815,0.3598234
28,537,2005,204,1,14268,7148,0.500981217
28,532,2005,204,2,3022,1100,0.363997353
28,532,2008,204,2,2097,1128,0.537911302
28,540,2009,204,2,3142,1452,0.462126034
28,540,2001,204,2,51,16,0.31372549
28,540,2003,204,2,1760,595,0.338068182
28,540,2001,204,1,30636,15961,0.52098838
28,540,2004,204,1,19186,11550,0.602001459
28,540,2006,204,1,19968,11062,0.553986378
28,540,2007,204,1,24000,12000,0.5
28,540,2008,204,2,2031,1797,0.88478582
28,540,2008,204,1,23886,12875,0.539018672
28,540,2005,204,1,21676,13352,0.615980808
28,540,2004,204,2,1396,455,0.325931232
28,540,2003,204,1,31832,17476,0.549007288
28,540,2002,204,2,2014,514,0.255213505
28,540,2011,204,1,19571,9453,0.483010577
28,540,2011,204,2,2554,1775,0.694988254
28,537,2006,204,1,13646,4298,0.314964092
28,540,2002,204,1,23479,4625,0.196984539
28,540,2006,204,2,3473,2994,0.862078894
28,540,2010,204,1,28116,14508,0.516005122
28,540,2010,204,2,3249,1800,0.55401662
28,540,2007,204,2,3000,3000,1
28,540,2005,204,2,1554,831,0.534749035
28,540,2009,204,1,26269,8800,0.334995622
28,537,2009,204,1,9719,272,0.027986418
28,537,2002,204,1,20315,6155,0.302978095
28,537,2010,204,1,11030,2107,0.191024479
28,537,2011,204,2,3,2,0.666666667
28,537,2010,1010,1,15,6,0.4
28,537,2011,1010,1,5,2,0.4
28,537,2004,1010,1,560,218,0.389285714
28,537,2001,1010,1,862,362,0.419953596
28,537,2006,1010,1,429,157,0.365967366
28,535,2003,1010,1,64,25,0.390625
28,535,2002,1010,1,63,24,0.380952381
28,537,2008,1010,1,63,28,0.444444444
28,535,2004,1010,1,52,20,0.384615385
28,535,2001,1010,1,150,63,0.42
28,537,2003,1010,1,615,242,0.393495935
28,537,2009,1010,1,21,NA,NA
28,537,2005,1010,1,512,198,0.38671875
28,537,2002,1010,1,384,148,0.385416667
28,540,2001,708,2,191,4990,26.12565445
28,540,2011,708,2,257,7017,27.30350195
28,537,2007,708,2,2000,36000,18
28,540,2004,708,2,219,4891,22.33333333
28,540,2003,708,2,168,4656,27.71428571
28,540,2010,708,2,272,5216,19.17647059
28,540,2009,708,1,15,261,17.4
28,540,2008,708,2,216,4871,22.55092593
28,540,2006,708,2,332,8250,24.84939759
28,540,2003,708,1,7,75,10.71428571
28,540,2005,708,1,51,659,12.92156863
28,540,2009,708,2,450,10921,24.26888889
28,540,2008,708,1,46,661,14.36956522
28,540,2010,708,1,31,515,16.61290323
28,540,2006,708,1,26,391,15.03846154
28,537,2003,708,1,361,3853,10.67313019
28,540,2002,708,2,213,5322,24.98591549
28,540,2005,708,2,306,6088,19.89542484
28,537,2011,708,2,1921,42544,22.14679854
28,540,2004,708,1,6,61,10.16666667
28,537,2006,708,1,232,3493,15.05603448
28,537,2009,708,1,278,4834,17.38848921
28,537,2011,708,1,385,4328,11.24155844
28,537,2004,708,2,2195,51703,23.55489749
28,537,2002,708,2,2066,39248,18.99709584
28,541,2009,708,2,4,97,24.25
28,537,2010,708,2,2568,57844,22.52492212
28,537,2001,708,1,331,3613,10.91540785
28,532,2011,708,2,360,9830,27.30555556
28,537,2004,708,1,671,6780,10.10432191
28,541,2005,708,2,5,99,19.8
28,537,2002,708,1,352,2703,7.678977273
28,541,2003,708,2,3,83,27.66666667
28,537,2008,708,1,296,4255,14.375
28,537,2010,708,1,230,3820,16.60869565
28,537,2009,708,2,1819,52616,28.9257834
28,537,2005,708,2,2363,45275,19.15996614
28,537,2001,708,2,2317,60017,25.90289167
28,537,2005,708,1,361,4663,12.91689751
28,541,2010,708,2,1,19,19
28,534,2006,708,2,340,8448,24.84705882
28,541,2001,708,2,4,105,26.25
28,533,2002,708,1,43,330,7.674418605
28,534,2011,708,2,669,18267,27.30493274
28,534,2001,708,2,582,15206,26.12714777
28,534,2010,708,2,855,16395,19.1754386
28,532,2002,708,2,499,12469,24.98797595
28,535,2010,708,1,342,2831,8.277777778
28,534,2004,708,2,450,10050,22.33333333
28,534,2008,708,2,802,18085,22.54987531
28,534,2006,708,1,137,2063,15.05839416
28,534,2007,708,2,1000,13000,13
28,532,2003,708,2,502,13914,27.71713147
28,533,2001,708,1,29,317,10.93103448
28,533,2008,708,2,1282,29117,22.71216849
28,533,2001,708,2,1295,38187,29.48803089
28,533,2008,708,1,49,704,14.36734694
28,534,2005,708,2,803,15976,19.89539228
28,533,2003,708,2,1034,32251,31.19052224
28,534,2003,708,2,551,15272,27.7168784
28,533,2004,708,1,11,111,10.09090909
28,533,2002,708,2,884,28477,32.2138009
28,533,2011,708,2,2436,63265,25.97085386
28,534,2002,708,1,91,699,7.681318681
28,533,2004,708,2,1490,36618,24.57583893
28,534,2002,708,2,453,11320,24.98896247
28,534,2009,708,1,369,6416,17.38753388
28,533,2009,708,1,6,104,17.33333333
28,534,2004,708,1,157,1586,10.10191083
28,533,2006,708,2,1459,32455,22.24468814
28,533,2011,708,1,42,472,11.23809524
28,533,2005,708,1,45,581,12.91111111
28,534,2008,708,1,511,7345,14.37377691
28,534,2009,708,2,594,14416,24.26936027
28,534,2003,708,1,103,1099,10.66990291
28,534,2001,708,1,88,961,10.92045455
28,541,2005,708,1,1,13,13
28,534,2011,708,1,4,45,11.25
28,533,2003,708,1,8,85,10.625
28,533,2007,708,2,2000,45000,22.5
28,532,2006,708,2,401,9964,24.8478803
28,533,2005,708,2,1792,37173,20.74386161
28,533,2009,708,2,1727,46774,27.08396063
28,537,2003,708,2,1863,43531,23.36607622
28,539,2011,708,2,7,191,27.28571429
28,534,2005,708,1,54,697,12.90740741
28,539,2004,708,2,11,246,22.36363636
28,539,2001,708,2,16,418,26.125
28,539,2002,708,2,12,300,25
28,539,2010,708,2,9,173,19.22222222
28,539,2003,708,2,18,499,27.72222222
28,539,2005,708,2,25,497,19.88
28,538,2011,708,2,1750,47784,27.30514286
28,535,2009,708,1,233,1743,7.480686695
28,535,2005,708,2,3283,65532,19.96101127
28,535,2008,708,1,486,2755,5.66872428
28,535,2002,708,2,1747,49618,28.40183171
28,535,2003,708,1,782,4379,5.599744246
28,535,2002,708,1,707,3699,5.231966054
28,535,2003,708,2,2769,81265,29.34814012
28,535,2006,708,1,736,6006,8.160326087
28,532,2005,708,1,38,491,12.92105263
28,535,2008,708,2,3542,72859,20.57001694
28,535,2009,708,2,3156,63259,20.04404309
28,535,2011,708,2,4283,130105,30.37707215
28,535,2010,708,2,4337,69908,16.11897625
28,533,2010,708,2,1945,41950,21.56812339
28,535,2004,708,1,989,9696,9.803842265
28,535,2011,708,1,438,4942,11.28310502
28,535,2006,708,2,2394,57197,23.89181287
28,535,2004,708,2,2672,53656,20.08083832
28,535,2001,708,1,920,7733,8.405434783
28,537,2006,708,2,2163,59831,27.66111882
28,535,2007,708,1,1000,4000,4
28,535,2005,708,1,838,4068,4.854415274
28,535,2007,708,2,4000,98000,24.5
28,535,2001,708,2,2551,62647,24.55782046
28,532,2008,708,2,1002,22595,22.5499002
28,538,2005,708,1,1854,30702,16.55987055
28,538,2006,708,2,581,14437,24.84853701
28,538,2004,708,1,2120,21715,10.24292453
28,538,2006,708,1,1776,31817,17.91497748
28,538,2008,708,1,2488,39995,16.07516077
28,538,2008,708,2,1029,23204,22.55004859
28,538,2011,708,1,4191,47098,11.23789072
28,538,2003,708,1,1614,21197,13.13320942
28,538,2002,708,2,544,13593,24.98713235
28,532,2009,708,2,545,13227,24.26972477
28,532,2005,708,2,496,9868,19.89516129
28,538,2005,708,2,649,12912,19.89522342
28,538,2007,708,1,2000,40000,20
28,538,2009,708,2,1173,28468,24.26939471
28,538,2001,708,1,2383,28317,11.88292069
28,538,2010,708,2,1236,23702,19.1763754
28,538,2001,708,2,672,17558,26.12797619
28,538,2007,708,2,1000,19000,19
28,538,2009,708,1,1699,31849,18.74573278
28,538,2004,708,2,415,9269,22.33493976
28,538,2002,708,1,1658,14466,8.724969843
28,538,2003,708,2,632,17517,27.71677215
28,538,2010,708,1,2189,39201,17.90817725
28,532,2006,708,1,38,572,15.05263158
28,537,2008,708,2,1780,46944,26.37303371
28,532,2003,708,1,45,480,10.66666667
28,532,2001,708,2,495,12933,26.12727273
28,532,2004,708,2,379,8465,22.33509235
28,532,2010,708,2,418,8016,19.17703349
28,541,2002,708,2,4,100,25
28,541,2008,708,2,8,180,22.5
28,541,2004,708,2,3,67,22.33333333
28,532,2007,288,1,2000,1000,0.5
28,534,2002,288,1,531,96,0.18079096
28,541,2004,288,1,345,96,0.27826087
28,537,2005,288,1,221,75,0.339366516
28,537,2006,288,1,206,79,0.383495146
28,532,2005,288,1,1715,198,0.115451895
28,541,2001,288,1,105,23,0.219047619
28,541,2006,288,1,127,23,0.181102362
28,532,2011,288,1,324,108,0.333333333
28,534,2004,288,1,1861,652,0.350349275
28,533,2005,288,1,160,27,0.16875
28,534,2008,288,1,313,156,0.498402556
28,533,2002,288,1,58,10,0.172413793
28,533,2006,288,1,59,23,0.389830508
28,533,2003,288,1,136,22,0.161764706
28,533,2001,288,1,276,55,0.199275362
28,534,2005,288,1,2415,631,0.261283644
28,534,2009,288,1,299,101,0.337792642
28,534,2007,288,1,1000,1000,1
28,533,2004,288,1,211,52,0.246445498
28,534,2003,288,1,745,122,0.163758389
28,534,2011,288,1,42,44,1.047619048
28,539,2001,288,1,40,9,0.225
28,539,2003,288,1,3,NA,NA
28,532,2002,288,1,1852,328,0.177105832
28,535,2004,288,1,1648,287,0.174150485
28,535,2005,288,1,1293,443,0.342614076
28,535,2003,288,1,1415,291,0.20565371
28,535,2001,288,1,2196,346,0.157559199
28,532,2004,288,1,1536,374,0.243489583
28,534,2001,288,1,1289,359,0.278510473
28,535,2006,288,1,898,495,0.551224944
28,535,2008,288,1,27,14,0.518518519
28,535,2002,288,1,688,25,0.036337209
28,535,2011,288,1,135,45,0.333333333
28,538,2001,288,1,881,161,0.182746879
28,532,2003,288,1,1706,222,0.130128957
28,538,2003,288,1,295,48,0.162711864
28,538,2005,288,1,696,234,0.336206897
28,537,2004,288,1,440,118,0.268181818
28,534,2010,288,1,68,199,2.926470588
28,538,2006,288,1,315,20,0.063492063
28,538,2002,288,1,311,55,0.176848875
28,532,2006,288,1,1204,305,0.253322259
28,538,2004,288,1,601,164,0.272878536
28,532,2001,288,1,1814,184,0.101433297
28,532,2010,288,1,133,50,0.37593985
28,534,2006,288,1,1554,427,0.274774775
28,540,2001,288,1,330,59,0.178787879
28,540,2002,288,1,465,82,0.176344086
28,540,2006,288,1,249,46,0.184738956
28,540,2005,288,1,143,18,0.125874126
28,540,2003,288,1,420,69,0.164285714
28,537,2001,288,1,557,124,0.222621185
28,540,2004,288,1,519,125,0.240847784
28,540,2001,288,2,1313,389,0.296268088
28,540,2003,288,2,1665,305,0.183183183
28,540,2002,288,2,413,114,0.276029056
28,540,2004,288,2,2254,654,0.290150843
28,540,2006,288,2,1824,777,0.425986842
28,540,2005,288,2,1836,718,0.391067538
28,541,2006,288,2,3048,1225,0.401902887
28,541,2002,288,2,36,10,0.277777778
28,541,2005,288,2,3539,1649,0.465950834
28,541,2004,288,2,2764,1081,0.391099855
28,534,2004,288,2,5208,1173,0.225230415
28,534,2001,288,2,821,242,0.294762485
28,534,2006,288,2,3919,1172,0.299055882
28,533,2004,288,2,4,1,0.25
28,533,2007,288,2,1000,1000,1
28,533,2009,288,2,423,406,0.959810875
28,533,2003,288,2,59,12,0.203389831
28,532,2002,288,2,686,190,0.27696793
28,532,2010,288,2,63,24,0.380952381
28,533,2008,288,2,496,784,1.580645161
28,534,2003,288,2,609,111,0.18226601
28,533,2011,288,2,479,689,1.438413361
28,533,2006,288,2,420,218,0.519047619
28,533,2005,288,2,253,25,0.098814229
28,534,2005,288,2,4843,2089,0.431344208
28,533,2010,288,2,1203,1363,1.133000831
28,533,2001,288,2,50,11,0.22
28,534,2002,288,2,136,38,0.279411765
28,532,2011,288,2,84,28,0.333333333
28,539,2001,288,2,1175,365,0.310638298
28,539,2005,288,2,814,198,0.243243243
28,539,2004,288,2,1139,332,0.291483758
28,539,2006,288,2,763,208,0.272608126
28,535,2005,288,2,833,338,0.405762305
28,535,2010,288,2,226,122,0.539823009
28,535,2002,288,2,435,120,0.275862069
28,535,2009,288,2,142,69,0.485915493
28,535,2008,288,2,75,3,0.04
28,535,2001,288,2,1292,289,0.223684211
28,535,2003,288,2,571,86,0.15061296
28,535,2004,288,2,1284,430,0.334890966
28,532,2009,288,2,279,95,0.340501792
28,535,2011,288,2,155,94,0.606451613
28,535,2006,288,2,997,383,0.384152457
28,532,2003,288,2,1289,255,0.197827773
28,538,2006,288,2,188,66,0.35106383
28,538,2002,288,2,19,5,0.263157895
28,538,2005,288,2,31,14,0.451612903
28,538,2004,288,2,10,3,0.3
28,538,2001,288,2,11,3,0.272727273
28,532,2005,288,2,874,29,0.033180778
28,532,2001,288,2,1761,372,0.211243612
28,532,2006,288,2,734,376,0.51226158
28,532,2004,288,2,1078,45,0.04174397
28,541,2001,288,2,4873,1502,0.308229017
28,537,2008,701,6,497,4878,9.814889336
28,537,2006,701,6,165,2497,15.13333333
28,537,2011,701,6,505,5699,11.28514851
28,537,2003,701,6,190,1665,8.763157895
28,537,2005,701,6,154,1297,8.422077922
28,537,2001,701,6,129,455,3.527131783
28,537,2002,701,6,101,546,5.405940594
28,537,2004,701,6,240,737,3.070833333
28,537,2009,701,6,324,4282,13.21604938
28,532,2005,701,6,2,17,8.5
28,535,2006,701,6,1914,28966,15.13375131
28,535,2010,701,6,3827,44424,11.60804808
28,535,2001,701,6,1014,3582,3.532544379
28,535,2004,701,6,1580,4846,3.067088608
28,535,2008,701,6,3246,31856,9.813924831
28,535,2009,701,6,3270,40398,12.35412844
28,535,2003,701,6,966,8464,8.761904762
28,535,2005,701,6,1658,13965,8.422798552
28,532,2006,701,6,3,45,15
28,535,2011,701,6,4297,38853,9.04188969
28,535,2002,701,6,1281,6935,5.413739266
28,538,2011,701,6,8,80,10
28,538,2005,701,6,11,93,8.454545455
28,537,2010,701,6,854,9573,11.20960187
28,541,2001,105,1,6,8,1.333333333
28,541,2009,105,1,15,12,0.8
28,541,2004,105,1,9,17,1.888888889
28,541,2003,105,1,12,13,1.083333333
28,537,2005,105,2,69,125,1.811594203
28,537,2002,105,2,216,280,1.296296296
28,537,2004,105,2,74,133,1.797297297
28,537,2003,105,1,5632,5412,0.9609375
28,541,2005,105,1,10,16,1.6
28,537,2002,105,1,2728,3606,1.321847507
28,537,2001,105,1,3098,5220,1.684958037
28,537,2001,105,2,147,257,1.74829932
28,537,2008,105,1,1387,1785,1.286950252
28,537,2009,105,1,317,214,0.675078864
28,541,2002,105,1,17,20,1.176470588
28,541,2006,105,1,9,14,1.555555556
28,537,2010,105,2,123,181,1.471544715
28,537,2010,105,1,754,1123,1.48938992
28,537,2004,105,1,2768,6663,2.407153179
28,541,2004,105,2,3,5,1.666666667
28,541,2008,105,1,17,25,1.470588235
28,533,2010,105,1,1,1,1
28,533,2004,105,1,5,10,2
28,533,2002,105,1,10,12,1.2
28,533,2001,105,1,13,17,1.307692308
28,532,2002,105,1,158,183,1.158227848
28,533,2003,105,1,11,12,1.090909091
28,533,2003,105,2,8,14,1.75
28,533,2002,105,2,2,3,1.5
28,533,2001,105,2,8,14,1.75
28,539,2001,105,2,1,2,2
28,535,2006,105,1,6,9,1.5
28,532,2002,105,2,13,17,1.307692308
28,535,2005,105,1,7,11,1.571428571
28,535,2008,105,1,1,1,1
28,535,2011,105,1,6,7,1.166666667
28,535,2002,105,1,22,25,1.136363636
28,535,2003,105,1,4,4,1
28,535,2001,105,1,36,46,1.277777778
28,535,2010,105,1,2,2,1
28,538,2001,105,1,6392,6878,1.076032541
28,538,2005,105,2,399,725,1.817042607
28,538,2011,105,2,212,375,1.768867925
28,538,2010,105,1,1543,1683,1.09073234
28,538,2005,105,1,6821,10116,1.483066999
28,538,2008,105,1,2280,3694,1.620175439
28,538,2007,105,1,3000,4000,1.333333333
28,538,2008,105,2,283,484,1.71024735
28,538,2002,105,2,643,829,1.289269051
28,538,2009,105,1,1375,1136,0.826181818
28,538,2003,105,2,501,879,1.754491018
28,538,2006,105,2,421,697,1.655581948
28,538,2004,105,2,507,914,1.802761341
28,538,2010,105,2,274,404,1.474452555
28,538,2003,105,1,6646,8248,1.241047246
28,538,2002,105,1,6990,7640,1.092989986
28,538,2011,105,1,1219,1269,1.041017227
28,538,2004,105,1,4604,7366,1.599913119
28,538,2006,105,1,3181,4873,1.531908205
28,538,2001,105,2,684,1196,1.748538012
28,538,2009,105,2,339,630,1.85840708
28,537,2005,105,1,2554,4720,1.848081441
28,537,2006,105,2,52,86,1.653846154
28,537,2006,105,1,1619,2441,1.507720815
28,537,2011,105,2,112,198,1.767857143
28,537,2007,105,1,2000,5000,2.5
28,537,2009,105,2,75,139,1.853333333
28,537,2003,105,2,119,209,1.756302521
28,537,2011,105,1,647,949,1.466769706
28,537,2008,105,2,65,111,1.707692308
28,537,2001,1004,2,5,2,0.4
28,537,2008,1004,2,7,9,1.285714286
28,532,2001,1004,2,23,7,0.304347826
28,534,2011,1004,2,48,117,2.4375
28,533,2003,1004,2,20,5,0.25
28,533,2011,1004,2,120,307,2.558333333
28,533,2005,1004,2,18,8,0.444444444
28,532,2004,1004,2,55,14,0.254545455
28,533,2008,1004,2,578,727,1.257785467
28,533,2010,1004,2,561,675,1.203208556
28,533,2006,1004,2,9,5,0.555555556
28,533,2002,1004,2,9,4,0.444444444
28,533,2004,1004,2,21,5,0.238095238
28,534,2010,1004,2,26,63,2.423076923
28,533,2009,1004,2,929,556,0.598493003
28,535,2009,1004,2,47,28,0.595744681
28,535,2003,1004,2,3,1,0.333333333
28,535,2002,1004,2,7,3,0.428571429
28,532,2002,1004,2,2,1,0.5
28,535,2001,1004,2,5,2,0.4
28,535,2010,1004,2,2,5,2.5
28,535,2006,1004,2,4,2,0.5
28,532,2003,1004,2,42,11,0.261904762
28,533,2001,1004,2,6,2,0.333333333
28,541,2003,101,1,130159,377591,2.90099801
28,541,2010,101,2,51215,181147,3.536991116
28,541,2004,101,1,136374,387848,2.844002522
28,541,2001,101,1,98756,254988,2.582000081
28,541,2006,101,2,22510,65121,2.892980897
28,541,2007,101,2,30000,98000,3.266666667
28,541,2010,101,1,167037,522924,3.130587834
28,537,2007,101,2,12000,31000,2.583333333
28,541,2011,101,1,150051,366113,2.439923759
28,541,2005,101,2,40611,120615,2.970008126
28,541,2005,101,1,159480,410342,2.572999749
28,541,2007,101,1,146000,450000,3.082191781
28,537,2003,101,2,14360,34605,2.409818942
28,541,2008,101,2,36520,117923,3.228997809
28,541,2009,101,1,48475,109408,2.256998453
28,537,2011,101,2,14333,35417,2.471010954
28,541,2004,101,2,26222,86244,3.288993975
28,537,2008,101,2,12917,35625,2.757993342
28,541,2011,101,2,15263,45575,2.985979165
28,537,2003,101,1,21939,50942,2.321983682
28,541,2006,101,1,155691,383000,2.460000899
28,541,2001,101,2,39506,137639,3.48400243
28,541,2003,101,2,11949,34891,2.919993305
28,541,2002,101,1,98920,169054,1.708997169
28,534,2008,101,2,175551,632861,3.604997978
28,534,2003,101,1,122858,395726,3.221003109
28,534,2009,101,2,77439,239209,3.088999083
28,534,2009,101,1,84886,274182,3.230002592
28,534,2007,101,2,152000,545000,3.585526316
28,534,2006,101,1,166750,521094,3.125001499
28,534,2002,101,1,133365,345015,2.586998088
28,534,2007,101,1,130000,441000,3.392307692
28,534,2005,101,1,146979,501639,3.412997775
28,534,2008,101,1,160406,543135,3.386001771
28,534,2005,101,2,119417,410675,3.438999472
28,534,2011,101,1,185727,601858,3.240551993
28,534,2001,101,1,141154,429108,3.039998866
28,534,2010,101,1,159548,523465,3.280924863
28,533,2004,101,1,60268,135422,2.246996748
28,532,2009,101,2,10240,23235,2.269042969
28,533,2010,101,1,116729,427496,3.662294717
28,533,2002,101,1,89863,140096,1.55899536
28,533,2002,101,2,17668,40566,2.296015395
28,533,2005,101,2,50708,161860,3.192001262
28,533,2003,101,1,73668,229181,3.110997991
28,533,2010,101,2,104894,416744,3.973001316
28,533,2006,101,1,114358,361714,3.162996904
28,533,2009,101,1,75732,245978,3.248006127
28,533,2007,101,1,71000,254000,3.577464789
28,533,2001,101,2,36156,97296,2.691005642
28,533,2009,101,2,45538,143080,3.141991304
28,534,2002,101,2,48545,152965,3.150993923
28,533,2007,101,2,57000,199000,3.49122807
28,534,2010,101,2,221971,828396,3.732001027
28,534,2003,101,2,64718,206321,3.188000247
28,534,2011,101,2,157649,518192,3.286998332
28,533,2005,101,1,98831,344130,3.482004634
28,533,2011,101,2,110314,388195,3.519000308
28,533,2004,101,2,13127,33815,2.575988421
28,533,2008,101,1,111687,407769,3.650997878
28,534,2004,101,1,65453,147989,2.26099644
28,533,2006,101,2,53292,177143,3.324007356
28,534,2004,101,2,18182,50382,2.77098229
28,533,2011,101,1,149497,584000,3.906432905
28,533,2008,101,2,78339,271836,3.469995788
28,534,2006,101,2,166759,548470,3.288997895
28,533,2003,101,2,17702,53177,3.004010846
28,533,2001,101,1,122016,303088,2.484002098
28,532,2010,101,1,62903,175263,2.78624231
28,532,2005,101,2,9466,22586,2.3860131
28,539,2010,101,2,199166,681148,3.420001406
28,539,2001,101,2,76927,199010,2.586998063
28,539,2002,101,1,94008,210954,2.244000511
28,539,2006,101,2,124273,391336,3.149002599
28,539,2010,101,1,206149,642566,3.1169979
28,539,2002,101,2,37660,86656,2.301009028
28,539,2003,101,2,60026,169513,2.823992936
28,539,2005,101,1,160332,456145,2.845002869
28,539,2009,101,1,98690,319262,3.23499848
28,534,2001,101,2,103207,332223,3.218996773
28,539,2008,101,1,193718,602657,3.111001559
28,539,2004,101,2,75291,224292,2.979001474
28,539,2001,101,1,142660,395739,2.774001122
28,539,2006,101,1,160003,414568,2.591001419
28,539,2008,101,2,168094,547650,3.257998501
28,539,2007,101,2,148000,474000,3.202702703
28,539,2011,101,1,216547,634050,2.928001773
28,539,2003,101,1,62982,188631,2.994998571
28,539,2007,101,1,163000,516000,3.165644172
28,539,2011,101,2,111214,329750,2.965004406
28,539,2005,101,2,150365,482521,3.208998105
28,539,2009,101,2,174740,599708,3.432001831
28,535,2009,101,2,33645,99421,2.955000743
28,535,2008,101,2,45254,150967,3.335992398
28,535,2003,101,2,22380,51787,2.313985702
28,535,2002,101,2,17738,31183,1.757977224
28,535,2011,101,1,90400,285575,3.159015487
28,535,2007,101,1,58000,164000,2.827586207
28,535,2009,101,1,49470,133272,2.693996361
28,535,2005,101,2,25821,75810,2.93598234
28,539,2004,101,1,117401,330836,2.817999847
28,535,2001,101,1,76008,190704,2.508999053
28,532,2002,101,2,5137,11188,2.177924859
28,535,2003,101,1,63923,164218,2.568997075
28,535,2010,101,1,81914,285893,3.490160412
28,532,2008,101,2,22788,65333,2.866991399
28,532,2002,101,1,71657,110710,1.544999093
28,535,2006,101,1,63532,166136,2.614997167
28,535,2004,101,1,49327,95546,1.936991911
28,535,2006,101,2,38446,109110,2.838006555
28,535,2010,101,2,62644,229026,3.655992593
28,535,2004,101,2,13134,28934,2.20298462
28,535,2007,101,2,35000,118000,3.371428571
28,535,2005,101,1,59452,171519,2.884999664
28,535,2001,101,2,32440,85642,2.64001233
28,535,2008,101,1,78658,206477,2.624996822
28,535,2002,101,1,59589,125852,2.112000537
28,535,2011,101,2,46632,121383,2.602997941
28,532,2006,101,2,9019,22548,2.500055439
28,538,2002,101,2,33636,67339,2.001991913
28,538,2007,101,2,46000,128000,2.782608696
28,538,2005,101,1,73651,181402,2.462994392
28,538,2004,101,1,58491,132716,2.268998649
28,538,2011,101,1,120826,266609,2.206553225
28,532,2008,101,1,54506,133049,2.440997321
28,538,2002,101,1,76711,155340,2.025002933
