"state_code","district_code","social_group","size_class","holding_no","holding_ar","holding_whly_irri_no","holding_whly_irri_ar","holding_whly_rain_no","holding_whly_rain_ar","holding_prtly_irri_no","holding_prtly_irri_tot.ar","holding_prtly_irri_irri.ar","holding_recve_irri_no","holding_recve_irri_irri.ar"
37,535,"INSTITUTIONAL","5.0-7.5",12,70,2,11,8,22,0,0,0,2,11
36,537,"INSTITUTIONAL","5.0-7.5",13,77,8,23,1,3,2,4,2,10,25
37,538,"INSTITUTIONAL","5.0-7.5",3,19,0,0,3,9,0,0,0,0,0
37,539,"INSTITUTIONAL","5.0-7.5",10,64,6,29,3,10,1,3,2,7,31
37,540,"INSTITUTIONAL","5.0-7.5",1,5,1,3,0,0,0,0,0,1,3
37,541,"INSTITUTIONAL","5.0-7.5",20,128,13,53,7,23,0,0,0,13,53
36,542,"INSTITUTIONAL","5.0-7.5",35,210,17,69,4,13,13,78,31,30,100
36,543,"INSTITUTIONAL","5.0-7.5",15,91,9,27,2,6,3,9,1,12,28
36,544,"INSTITUTIONAL","5.0-7.5",15,93,8,25,7,40,0,0,0,8,25
36,545,"INSTITUTIONAL","5.0-7.5",36,229,34,138,2,8,0,0,0,34,138
36,546,"INSTITUTIONAL","5.0-7.5",77,469,72,322,1,4,0,0,0,72,322
36,547,"INSTITUTIONAL","5.0-7.5",3,19,2,6,0,0,1,6,2,3,9
36,548,"INSTITUTIONAL","5.0-7.5",98,603,49,207,41,208,8,45,35,57,242
36,549,"INSTITUTIONAL","5.0-7.5",25,150,2,6,23,57,0,0,0,2,6
36,550,"INSTITUTIONAL","5.0-7.5",46,275,37,132,4,18,0,0,0,37,132
36,551,"INSTITUTIONAL","5.0-7.5",0,0,0,0,0,0,0,0,0,0,0
36,552,"INSTITUTIONAL","5.0-7.5",8,50,6,35,2,7,0,0,0,6,35
36,553,"INSTITUTIONAL","5.0-7.5",99,608,6,23,93,464,0,0,0,6,23
36,554,"INSTITUTIONAL","5.0-7.5",2,14,1,4,1,3,0,0,0,1,4
37,532,"SCHEDULED CASTE","5.0-7.5",882,5291,20,76,729,3828,63,359,164,83,240
37,533,"SCHEDULED CASTE","5.0-7.5",70,417,35,135,14,40,19,114,16,54,152
37,534,"SCHEDULED CASTE","5.0-7.5",201,1184,101,441,52,158,44,193,153,145,594
37,535,"SCHEDULED CASTE","5.0-7.5",239,1420,47,209,137,630,38,201,86,85,294
36,537,"SCHEDULED CASTE","5.0-7.5",252,1507,52,139,152,519,42,146,57,94,196
37,538,"SCHEDULED CASTE","5.0-7.5",648,3834,100,423,379,1484,160,842,355,260,778
37,539,"SCHEDULED CASTE","5.0-7.5",256,1532,97,328,44,130,83,362,159,180,487
37,540,"SCHEDULED CASTE","5.0-7.5",339,2032,111,431,90,470,118,609,287,229,717
37,541,"SCHEDULED CASTE","5.0-7.5",142,829,72,279,47,179,23,131,60,95,338
36,542,"SCHEDULED CASTE","5.0-7.5",8,49,6,19,2,6,0,0,0,6,19
36,543,"SCHEDULED CASTE","5.0-7.5",38,229,12,37,14,62,12,58,21,24,58
36,544,"SCHEDULED CASTE","5.0-7.5",35,195,19,51,11,33,5,25,12,24,63
36,545,"SCHEDULED CASTE","5.0-7.5",50,293,31,107,16,53,3,14,11,34,118
36,546,"SCHEDULED CASTE","5.0-7.5",111,637,90,417,8,42,7,42,20,97,437
36,547,"SCHEDULED CASTE","5.0-7.5",105,634,57,253,36,174,12,72,36,69,289
36,548,"SCHEDULED CASTE","5.0-7.5",99,583,79,291,20,80,0,0,0,79,291
36,549,"SCHEDULED CASTE","5.0-7.5",192,1117,46,99,108,343,37,182,97,83,196
36,550,"SCHEDULED CASTE","5.0-7.5",124,741,79,289,37,202,2,9,1,81,290
36,551,"SCHEDULED CASTE","5.0-7.5",63,365,10,28,46,158,5,20,7,15,36
36,552,"SCHEDULED CASTE","5.0-7.5",903,5278,166,797,616,2618,103,573,246,269,1042
36,553,"SCHEDULED CASTE","5.0-7.5",456,2681,12,74,335,1585,76,342,115,88,189
36,554,"SCHEDULED CASTE","5.0-7.5",102,615,34,139,37,109,29,145,59,63,198
37,532,"OTHERS","5.0-7.5",6273,37611,246,1271,4517,25496,1073,6147,2395,1319,3666
37,533,"OTHERS","5.0-7.5",2390,14233,1055,5603,497,2687,690,3639,1398,1745,7001
37,534,"OTHERS","5.0-7.5",5119,30571,1992,10661,300,1674,1916,8864,6619,3908,17281
37,535,"OTHERS","5.0-7.5",5856,35164,1227,4859,2782,14814,1466,6401,2928,2693,7787
36,537,"OTHERS","5.0-7.5",4452,26811,990,2562,1525,5516,1259,4175,1727,2249,4289
37,538,"OTHERS","5.0-7.5",12803,76975,1840,9207,4204,20208,6026,30678,13145,7866,22353
37,539,"OTHERS","5.0-7.5",10088,60275,2493,11171,1360,5301,5087,22501,10134,7580,21305
37,540,"OTHERS","5.0-7.5",5223,31330,1726,8755,993,5413,1710,8037,4310,3436,13065
37,541,"OTHERS","5.0-7.5",4043,24180,1335,7565,1283,7011,1378,7568,3729,2713,11293
36,542,"OTHERS","5.0-7.5",1756,10395,745,4353,232,1325,744,4253,2424,1489,6777
36,543,"OTHERS","5.0-7.5",2491,14850,389,1991,714,3643,1349,6813,3166,1738,5157
36,544,"OTHERS","5.0-7.5",1318,7800,399,2153,479,2510,440,2401,1089,839,3242
36,545,"OTHERS","5.0-7.5",2629,15589,1399,7612,713,3736,513,2850,1489,1912,9101
36,546,"OTHERS","5.0-7.5",4142,24754,3620,21204,196,1153,102,632,368,3722,21572
36,547,"OTHERS","5.0-7.5",4955,29678,2546,14793,1473,8840,874,5087,2079,3420,16872
36,548,"OTHERS","5.0-7.5",5057,29709,2750,15551,1258,7058,665,3747,2195,3415,17746
36,549,"OTHERS","5.0-7.5",10562,63224,1433,5861,5643,23904,3071,15712,5986,4504,11846
36,550,"OTHERS","5.0-7.5",5364,32207,2646,13276,1334,7636,515,2647,1065,3161,14341
36,551,"OTHERS","5.0-7.5",5102,30181,932,3588,2530,13185,1238,5991,2427,2170,6015
36,552,"OTHERS","5.0-7.5",18686,112269,3092,16585,11533,61019,3686,20425,7240,6778,23825
36,553,"OTHERS","5.0-7.5",18870,112921,1262,6776,11035,59728,5741,28413,10331,7003,17108
36,554,"OTHERS","5.0-7.5",4514,26965,784,3262,751,2681,2736,10782,4793,3520,8055
37,532,"SCHEDULED TRIBES","5.0-7.5",2372,14197,41,162,1825,10330,75,354,130,116,293
37,533,"SCHEDULED TRIBES","5.0-7.5",44,261,14,39,19,59,9,50,8,23,47
37,534,"SCHEDULED TRIBES","5.0-7.5",74,432,51,148,7,20,7,28,28,58,177
37,535,"SCHEDULED TRIBES","5.0-7.5",258,1531,21,60,193,959,17,56,25,38,86
36,537,"SCHEDULED TRIBES","5.0-7.5",196,1162,45,96,110,376,34,123,52,79,148
37,538,"SCHEDULED TRIBES","5.0-7.5",647,3879,91,304,259,996,276,1218,348,367,653
37,539,"SCHEDULED TRIBES","5.0-7.5",561,3326,134,473,117,505,250,1166,607,384,1079
37,540,"SCHEDULED TRIBES","5.0-7.5",689,4153,325,1513,151,743,146,752,415,471,1928
37,541,"SCHEDULED TRIBES","5.0-7.5",1676,9964,228,1190,830,4577,498,2548,906,726,2097
36,542,"SCHEDULED TRIBES","5.0-7.5",119,699,19,68,45,151,37,185,39,56,107
36,543,"SCHEDULED TRIBES","5.0-7.5",314,1877,15,59,178,970,119,689,319,134,378
36,544,"SCHEDULED TRIBES","5.0-7.5",3638,21890,513,3036,1252,5393,1873,8224,2714,2386,5750
36,545,"SCHEDULED TRIBES","5.0-7.5",1885,11338,284,1062,1288,2302,210,594,192,494,1254
36,546,"SCHEDULED TRIBES","5.0-7.5",334,1992,210,1159,95,548,0,0,0,210,1159
36,547,"SCHEDULED TRIBES","5.0-7.5",39,238,18,85,21,80,0,0,0,18,85
36,548,"SCHEDULED TRIBES","5.0-7.5",73,426,22,74,25,105,2,12,9,24,83
36,549,"SCHEDULED TRIBES","5.0-7.5",48,276,20,66,22,66,5,24,10,25,76
36,550,"SCHEDULED TRIBES","5.0-7.5",28,166,26,104,1,6,1,5,5,27,109
36,551,"SCHEDULED TRIBES","5.0-7.5",22,128,7,28,13,47,1,7,2,8,30
36,552,"SCHEDULED TRIBES","5.0-7.5",192,1135,16,95,167,750,9,46,19,25,113
36,553,"SCHEDULED TRIBES","5.0-7.5",302,1780,13,81,207,861,82,391,114,95,195
36,554,"SCHEDULED TRIBES","5.0-7.5",29,166,4,20,9,39,16,54,15,20,36
37,532,"ALL SOCIAL GROUPS","5.0-7.5",9530,57118,308,1513,7073,39663,1211,6860,2689,1519,4202
37,533,"ALL SOCIAL GROUPS","5.0-7.5",2515,14984,1115,5814,530,2786,718,3803,1423,1833,7237
37,534,"ALL SOCIAL GROUPS","5.0-7.5",5397,32207,2146,11257,360,1855,1967,9086,6801,4113,18057
37,535,"ALL SOCIAL GROUPS","5.0-7.5",6365,38185,1297,5139,3120,16425,1521,6658,3039,2818,8178
36,537,"ALL SOCIAL GROUPS","5.0-7.5",4913,29558,1095,2821,1788,6414,1337,4448,1837,2432,4658
37,538,"ALL SOCIAL GROUPS","5.0-7.5",14101,84707,2031,9935,4845,22697,6462,32739,13848,8493,23783
37,539,"ALL SOCIAL GROUPS","5.0-7.5",10915,65198,2730,12001,1524,5945,5421,24032,10901,8151,22902
37,540,"ALL SOCIAL GROUPS","5.0-7.5",6252,37520,2163,10701,1234,6626,1974,9398,5012,4137,15713
37,541,"ALL SOCIAL GROUPS","5.0-7.5",5881,35101,1648,9087,2167,11789,1899,10246,4694,3547,13781
36,542,"ALL SOCIAL GROUPS","5.0-7.5",1918,11354,787,4509,283,1494,794,4516,2495,1581,7003
36,543,"ALL SOCIAL GROUPS","5.0-7.5",2858,17046,425,2114,908,4680,1483,7568,3507,1908,5621
36,544,"ALL SOCIAL GROUPS","5.0-7.5",5006,29978,939,5264,1749,7976,2318,10651,3815,3257,9079
36,545,"ALL SOCIAL GROUPS","5.0-7.5",4600,27449,1748,8919,2019,6100,726,3458,1692,2474,10611
36,546,"ALL SOCIAL GROUPS","5.0-7.5",4664,27852,3992,23102,300,1746,109,674,388,4101,23489
36,547,"ALL SOCIAL GROUPS","5.0-7.5",5102,30569,2623,15137,1530,9095,887,5165,2118,3510,17254
36,548,"ALL SOCIAL GROUPS","5.0-7.5",5327,31322,2900,16123,1344,7450,675,3804,2239,3575,18362
36,549,"ALL SOCIAL GROUPS","5.0-7.5",10827,64768,1501,6032,5796,24370,3113,15918,6092,4614,12124
36,550,"ALL SOCIAL GROUPS","5.0-7.5",5562,33390,2788,13801,1376,7862,518,2661,1071,3306,14872
36,551,"ALL SOCIAL GROUPS","5.0-7.5",5187,30674,949,3644,2589,13389,1244,6018,2437,2193,6081
36,552,"ALL SOCIAL GROUPS","5.0-7.5",19789,118732,3280,17512,12318,64395,3798,21044,7505,7078,25017
36,553,"ALL SOCIAL GROUPS","5.0-7.5",19727,117990,1293,6954,11670,62639,5899,29147,10561,7192,17515
36,554,"ALL SOCIAL GROUPS","5.0-7.5",4647,27759,823,3426,798,2832,2781,10981,4867,3604,8292
37,532,"INSTITUTIONAL","4.0-5.0",2,9,0,0,2,5,0,0,0,0,0
37,533,"INSTITUTIONAL","4.0-5.0",2,8,1,2,0,0,0,0,0,1,2
37,534,"INSTITUTIONAL","4.0-5.0",3,14,2,5,1,2,0,0,0,2,5
37,535,"INSTITUTIONAL","4.0-5.0",10,44,2,4,5,11,1,2,1,3,6
36,537,"INSTITUTIONAL","4.0-5.0",15,67,8,18,2,5,5,6,5,13,23
37,538,"INSTITUTIONAL","4.0-5.0",0,0,0,0,0,0,0,0,0,0,0
37,539,"INSTITUTIONAL","4.0-5.0",4,17,4,11,0,0,0,0,0,4,11
37,540,"INSTITUTIONAL","4.0-5.0",0,0,0,0,0,0,0,0,0,0,0
37,541,"INSTITUTIONAL","4.0-5.0",7,32,5,17,2,5,0,0,0,5,17
36,542,"INSTITUTIONAL","4.0-5.0",37,165,23,67,5,12,9,26,15,32,83
36,543,"INSTITUTIONAL","4.0-5.0",7,32,2,4,5,15,0,0,0,2,4
36,544,"INSTITUTIONAL","4.0-5.0",17,75,16,38,1,4,0,0,0,16,38
36,545,"INSTITUTIONAL","4.0-5.0",37,163,30,87,4,6,3,13,12,33,99
36,546,"INSTITUTIONAL","4.0-5.0",53,237,47,139,6,14,0,0,0,47,139
36,547,"INSTITUTIONAL","4.0-5.0",0,0,0,0,0,0,0,0,0,0,0
36,548,"INSTITUTIONAL","4.0-5.0",81,364,40,126,36,96,5,22,17,45,144
36,549,"INSTITUTIONAL","4.0-5.0",12,54,1,2,10,29,1,4,2,2,4
36,550,"INSTITUTIONAL","4.0-5.0",26,113,25,80,1,2,0,0,0,25,80
36,551,"INSTITUTIONAL","4.0-5.0",1,4,1,2,0,0,0,0,0,1,2
36,552,"INSTITUTIONAL","4.0-5.0",6,26,2,4,4,9,0,0,0,2,4
36,553,"INSTITUTIONAL","4.0-5.0",59,269,2,4,46,167,11,45,8,13,12
36,554,"INSTITUTIONAL","4.0-5.0",1,5,1,2,0,0,0,0,0,1,2
37,532,"SCHEDULED CASTE","4.0-5.0",1093,4811,28,95,986,3965,35,136,65,63,160
37,533,"SCHEDULED CASTE","4.0-5.0",130,573,58,195,40,123,32,132,23,90,218
37,534,"SCHEDULED CASTE","4.0-5.0",306,1344,157,495,73,200,61,236,199,218,694
37,535,"SCHEDULED CASTE","4.0-5.0",318,1403,87,285,196,734,32,117,42,119,327
36,537,"SCHEDULED CASTE","4.0-5.0",345,1527,37,85,201,571,80,227,112,117,197
37,538,"SCHEDULED CASTE","4.0-5.0",1162,5158,208,716,640,2259,292,1118,460,500,1176
37,539,"SCHEDULED CASTE","4.0-5.0",393,1739,134,349,109,291,129,452,172,263,521
37,540,"SCHEDULED CASTE","4.0-5.0",575,2554,144,498,235,740,170,568,304,314,802
37,541,"SCHEDULED CASTE","4.0-5.0",259,1133,64,191,151,478,40,155,92,104,283
36,542,"SCHEDULED CASTE","4.0-5.0",17,75,13,33,4,9,0,0,0,13,33
36,543,"SCHEDULED CASTE","4.0-5.0",73,320,46,101,19,43,8,33,21,54,122
36,544,"SCHEDULED CASTE","4.0-5.0",36,159,17,37,14,42,5,22,7,22,43
36,545,"SCHEDULED CASTE","4.0-5.0",101,450,39,107,56,189,5,16,13,44,120
36,546,"SCHEDULED CASTE","4.0-5.0",100,443,89,260,4,15,2,11,6,91,266
36,547,"SCHEDULED CASTE","4.0-5.0",180,796,124,387,38,102,16,63,29,140,416
36,548,"SCHEDULED CASTE","4.0-5.0",220,967,149,370,32,91,21,79,58,170,427
36,549,"SCHEDULED CASTE","4.0-5.0",338,1481,68,137,185,558,51,176,81,119,218
36,550,"SCHEDULED CASTE","4.0-5.0",229,999,143,444,36,131,23,61,19,166,463
36,551,"SCHEDULED CASTE","4.0-5.0",74,328,12,28,53,141,6,22,7,18,35
36,552,"SCHEDULED CASTE","4.0-5.0",1135,5063,271,1034,744,2657,113,447,140,384,1174
36,553,"SCHEDULED CASTE","4.0-5.0",585,2598,23,85,446,1556,87,312,111,110,196
36,554,"SCHEDULED CASTE","4.0-5.0",131,578,33,86,63,159,35,98,38,68,124
37,532,"OTHERS","4.0-5.0",6692,29659,301,1231,4946,20836,1077,4624,2087,1378,3318
37,533,"OTHERS","4.0-5.0",2968,13100,1231,4714,646,2631,936,3712,1594,2167,6308
37,534,"OTHERS","4.0-5.0",6545,29009,2636,10835,434,1831,2430,9075,7158,5066,17993
37,535,"OTHERS","4.0-5.0",6313,27952,1497,4738,2834,11033,1655,5610,2633,3152,7371
36,537,"OTHERS","4.0-5.0",4732,20941,818,1779,1833,5030,1216,3021,1407,2034,3186
37,538,"OTHERS","4.0-5.0",14749,65567,2458,8828,5213,18979,6351,24744,11052,8809,19880
37,539,"OTHERS","4.0-5.0",11525,51062,3007,10208,1924,6025,5225,18269,7846,8232,18054
37,540,"OTHERS","4.0-5.0",6739,29915,2236,8369,1412,5855,2113,7580,4019,4349,12389
37,541,"OTHERS","4.0-5.0",5118,22606,1897,7893,1447,6226,1627,6589,3061,3524,10954
36,542,"OTHERS","4.0-5.0",2590,11459,1385,6105,345,1490,824,3472,1969,2209,8074
36,543,"OTHERS","4.0-5.0",3260,14454,633,2528,718,2544,1838,7072,3881,2471,6409
36,544,"OTHERS","4.0-5.0",1502,6615,562,2205,454,1843,486,1987,865,1048,3070
36,545,"OTHERS","4.0-5.0",3504,15456,1975,8318,905,3718,611,2614,1308,2586,9626
36,546,"OTHERS","4.0-5.0",4710,20810,4220,18400,264,1158,132,584,373,4352,18773
36,547,"OTHERS","4.0-5.0",6321,27986,3348,14580,1844,8039,1059,4626,1983,4407,16564
36,548,"OTHERS","4.0-5.0",7419,32906,4210,18288,1746,7482,814,3422,2046,5024,20334
36,549,"OTHERS","4.0-5.0",11581,51353,1627,4868,6452,21557,2978,11459,5154,4605,10022
36,550,"OTHERS","4.0-5.0",5665,25101,3276,12351,1287,5173,368,1366,597,3644,12947
36,551,"OTHERS","4.0-5.0",6462,28666,1293,4109,3309,12709,1437,5411,2175,2730,6284
36,552,"OTHERS","4.0-5.0",18829,83777,3419,13148,12477,50676,2573,10484,3877,5992,17025
36,553,"OTHERS","4.0-5.0",19378,85789,1320,5188,11386,47229,5997,22009,8303,7317,13491
36,554,"OTHERS","4.0-5.0",5318,23533,1001,3277,1066,2886,2894,8928,4112,3895,7389
37,532,"SCHEDULED TRIBES","4.0-5.0",3925,16969,48,113,3165,13047,69,292,158,117,271
37,533,"SCHEDULED TRIBES","4.0-5.0",70,309,31,96,24,61,7,30,11,38,107
37,534,"SCHEDULED TRIBES","4.0-5.0",140,618,105,265,23,79,12,46,34,117,299
37,535,"SCHEDULED TRIBES","4.0-5.0",258,1152,33,92,177,693,38,148,71,71,163
36,537,"SCHEDULED TRIBES","4.0-5.0",286,1265,70,164,146,388,70,220,73,140,237
37,538,"SCHEDULED TRIBES","4.0-5.0",1055,4664,160,432,479,1425,324,1183,511,484,943
37,539,"SCHEDULED TRIBES","4.0-5.0",726,3214,203,574,211,678,276,1010,560,479,1134
37,540,"SCHEDULED TRIBES","4.0-5.0",1152,5130,527,2110,307,1240,218,854,442,745,2551
37,541,"SCHEDULED TRIBES","4.0-5.0",2565,11207,286,894,1377,5723,730,2781,1197,1016,2090
36,542,"SCHEDULED TRIBES","4.0-5.0",170,752,51,113,74,223,25,95,55,76,168
36,543,"SCHEDULED TRIBES","4.0-5.0",412,1806,58,178,219,819,133,571,288,191,465
36,544,"SCHEDULED TRIBES","4.0-5.0",3508,15596,305,1274,1651,6007,1552,5469,2004,1857,3279
36,545,"SCHEDULED TRIBES","4.0-5.0",1851,8225,323,1107,1222,1740,145,309,88,468,1195
36,546,"SCHEDULED TRIBES","4.0-5.0",369,1641,240,991,60,251,5,22,12,245,1003
36,547,"SCHEDULED TRIBES","4.0-5.0",64,284,23,54,29,64,6,27,13,29,67
36,548,"SCHEDULED TRIBES","4.0-5.0",159,704,85,239,61,236,10,42,24,95,263
36,549,"SCHEDULED TRIBES","4.0-5.0",68,301,25,62,30,80,12,52,17,37,78
36,550,"SCHEDULED TRIBES","4.0-5.0",56,247,37,78,15,66,2,6,3,39,81
36,551,"SCHEDULED TRIBES","4.0-5.0",41,184,4,15,35,91,0,0,0,4,15
36,552,"SCHEDULED TRIBES","4.0-5.0",289,1278,32,90,241,739,5,19,5,37,95
36,553,"SCHEDULED TRIBES","4.0-5.0",317,1389,0,0,261,888,47,173,66,47,66
36,554,"SCHEDULED TRIBES","4.0-5.0",37,164,2,6,28,82,4,11,4,6,11
37,532,"ALL SOCIAL GROUPS","4.0-5.0",11712,51449,377,1439,9099,37853,1181,5051,2310,1558,3749
37,533,"ALL SOCIAL GROUPS","4.0-5.0",3170,13990,1321,5006,710,2814,975,3874,1628,2296,6635
37,534,"ALL SOCIAL GROUPS","4.0-5.0",6994,30985,2900,11600,531,2113,2503,9357,7391,5403,18991
37,535,"ALL SOCIAL GROUPS","4.0-5.0",6899,30551,1619,5120,3212,12472,1726,5876,2748,3345,7867
36,537,"ALL SOCIAL GROUPS","4.0-5.0",5378,23800,933,2045,2182,5994,1371,3473,1597,2304,3643
37,538,"ALL SOCIAL GROUPS","4.0-5.0",16966,75389,2826,9977,6332,22663,6967,27044,12023,9793,22000
37,539,"ALL SOCIAL GROUPS","4.0-5.0",12648,56031,3348,11141,2244,6994,5630,19731,8579,8978,19720
37,540,"ALL SOCIAL GROUPS","4.0-5.0",8466,37599,2907,10977,1954,7835,2501,9002,4764,5408,15741
37,541,"ALL SOCIAL GROUPS","4.0-5.0",7949,34978,2252,8995,2977,12431,2397,9524,4350,4649,13345
36,542,"ALL SOCIAL GROUPS","4.0-5.0",2814,12451,1472,6318,428,1733,858,3592,2040,2330,8358
36,543,"ALL SOCIAL GROUPS","4.0-5.0",3752,16613,739,2811,961,3421,1979,7676,4190,2718,7001
36,544,"ALL SOCIAL GROUPS","4.0-5.0",5063,22446,900,3554,2120,7895,2043,7479,2876,2943,6429
36,545,"ALL SOCIAL GROUPS","4.0-5.0",5493,24295,2367,9619,2187,5652,764,2951,1421,3131,11040
36,546,"ALL SOCIAL GROUPS","4.0-5.0",5232,23131,4596,19790,334,1438,139,617,391,4735,20181
36,547,"ALL SOCIAL GROUPS","4.0-5.0",6565,29066,3495,15021,1911,8205,1081,4715,2026,4576,17047
36,548,"ALL SOCIAL GROUPS","4.0-5.0",7879,34941,4484,19024,1875,7904,850,3566,2145,5334,21169
36,549,"ALL SOCIAL GROUPS","4.0-5.0",11999,53189,1721,5069,6677,22225,3042,11691,5254,4763,10323
36,550,"ALL SOCIAL GROUPS","4.0-5.0",5976,26460,3481,12952,1339,5371,393,1433,618,3874,13571
36,551,"ALL SOCIAL GROUPS","4.0-5.0",6578,29182,1310,4154,3397,12940,1443,5433,2182,2753,6336
36,552,"ALL SOCIAL GROUPS","4.0-5.0",20259,90144,3724,14276,13466,54082,2691,10949,4022,6415,18298
36,553,"ALL SOCIAL GROUPS","4.0-5.0",20339,90044,1345,5277,12139,49840,6142,22539,8489,7487,13766
36,554,"ALL SOCIAL GROUPS","4.0-5.0",5487,24280,1037,3372,1157,3127,2933,9037,4154,3970,7526
37,532,"INSTITUTIONAL","10.0-20.0",4,52,0,0,4,26,0,0,0,0,0
37,533,"INSTITUTIONAL","10.0-20.0",6,78,5,34,0,0,0,0,0,5,34
37,534,"INSTITUTIONAL","10.0-20.0",2,24,2,12,0,0,0,0,0,2,12
37,535,"INSTITUTIONAL","10.0-20.0",24,365,6,56,16,99,2,2,1,8,58
36,537,"INSTITUTIONAL","10.0-20.0",29,390,5,24,4,24,14,79,57,19,80
37,538,"INSTITUTIONAL","10.0-20.0",3,51,1,9,1,7,0,0,0,1,9
37,539,"INSTITUTIONAL","10.0-20.0",13,200,2,18,2,11,9,58,33,11,51
37,540,"INSTITUTIONAL","10.0-20.0",0,0,0,0,0,0,0,0,0,0,0
37,541,"INSTITUTIONAL","10.0-20.0",16,211,8,53,5,32,3,41,16,11,69
36,542,"INSTITUTIONAL","10.0-20.0",47,657,23,193,9,65,11,138,81,34,274
36,543,"INSTITUTIONAL","10.0-20.0",20,283,9,63,4,24,6,82,12,15,76
36,544,"INSTITUTIONAL","10.0-20.0",12,184,6,51,5,49,1,11,5,7,56
36,545,"INSTITUTIONAL","10.0-20.0",43,603,36,312,6,58,1,12,12,37,324
36,546,"INSTITUTIONAL","10.0-20.0",59,784,53,465,0,0,2,22,7,55,472
36,547,"INSTITUTIONAL","10.0-20.0",3,39,0,0,2,14,1,8,5,1,5
36,548,"INSTITUTIONAL","10.0-20.0",98,1332,41,452,46,414,0,0,0,41,452
36,549,"INSTITUTIONAL","10.0-20.0",18,248,2,14,16,145,0,0,0,2,14
36,550,"INSTITUTIONAL","10.0-20.0",70,1037,55,457,10,135,0,0,0,55,457
36,551,"INSTITUTIONAL","10.0-20.0",1,18,0,0,1,16,0,0,0,0,0
36,552,"INSTITUTIONAL","10.0-20.0",8,117,3,27,4,9,1,8,6,4,32
36,553,"INSTITUTIONAL","10.0-20.0",75,1013,1,15,50,456,23,296,32,24,48
36,554,"INSTITUTIONAL","10.0-20.0",11,150,2,15,9,58,0,0,0,2,15
37,532,"SCHEDULED CASTE","10.0-20.0",149,1871,4,22,126,1136,15,168,80,19,102
37,533,"SCHEDULED CASTE","10.0-20.0",11,153,4,33,5,37,2,23,2,6,35
37,534,"SCHEDULED CASTE","10.0-20.0",21,269,11,79,0,0,9,82,82,20,160
37,535,"SCHEDULED CASTE","10.0-20.0",35,466,6,40,27,229,2,29,5,8,45
36,537,"SCHEDULED CASTE","10.0-20.0",28,347,10,68,11,62,5,18,13,15,81
37,538,"SCHEDULED CASTE","10.0-20.0",96,1204,13,107,63,473,10,117,52,23,159
37,539,"SCHEDULED CASTE","10.0-20.0",31,368,13,83,7,40,8,74,43,21,126
37,540,"SCHEDULED CASTE","10.0-20.0",61,770,12,77,24,216,25,216,118,37,195
37,541,"SCHEDULED CASTE","10.0-20.0",22,269,10,78,10,65,2,22,12,12,90
36,542,"SCHEDULED CASTE","10.0-20.0",0,0,0,0,0,0,0,0,0,0,0
36,543,"SCHEDULED CASTE","10.0-20.0",5,54,0,0,2,18,3,36,25,3,25
36,544,"SCHEDULED CASTE","10.0-20.0",7,81,4,22,3,18,0,0,0,4,22
36,545,"SCHEDULED CASTE","10.0-20.0",14,173,8,53,6,34,0,0,0,8,53
36,546,"SCHEDULED CASTE","10.0-20.0",17,214,16,158,1,8,0,0,0,16,158
36,547,"SCHEDULED CASTE","10.0-20.0",22,315,11,136,11,104,0,0,0,11,136
36,548,"SCHEDULED CASTE","10.0-20.0",32,438,31,220,1,5,0,0,0,31,220
36,549,"SCHEDULED CASTE","10.0-20.0",37,441,8,45,29,88,0,0,0,8,45
36,550,"SCHEDULED CASTE","10.0-20.0",32,440,19,123,11,158,2,29,26,21,149
36,551,"SCHEDULED CASTE","10.0-20.0",21,253,2,12,8,47,11,96,38,13,50
36,552,"SCHEDULED CASTE","10.0-20.0",51,636,5,39,35,277,11,129,68,16,107
36,553,"SCHEDULED CASTE","10.0-20.0",55,763,1,7,51,391,3,37,9,4,16
36,554,"SCHEDULED CASTE","10.0-20.0",17,244,4,30,2,14,11,96,36,15,66
37,532,"OTHERS","10.0-20.0",1284,16562,75,713,828,9737,250,2618,938,325,1651
37,533,"OTHERS","10.0-20.0",364,4694,164,1575,69,609,105,946,348,269,1923
37,534,"OTHERS","10.0-20.0",900,11498,404,3731,63,602,278,2583,1985,682,5716
37,535,"OTHERS","10.0-20.0",1467,18877,309,2338,699,7725,343,2687,1226,652,3564
36,537,"OTHERS","10.0-20.0",1138,14870,277,1100,312,1650,371,2317,869,648,1969
37,538,"OTHERS","10.0-20.0",3016,39558,394,3632,965,9158,1503,14422,5549,1897,9181
37,539,"OTHERS","10.0-20.0",1924,24188,435,3495,199,1616,1116,8956,3982,1551,7478
37,540,"OTHERS","10.0-20.0",1277,16713,413,4030,346,4338,275,2151,1122,688,5151
37,541,"OTHERS","10.0-20.0",757,9672,226,2417,271,3238,249,2743,1028,475,3445
36,542,"OTHERS","10.0-20.0",279,3516,103,1090,81,982,92,1074,516,195,1606
36,543,"OTHERS","10.0-20.0",432,5615,109,903,162,1653,161,1538,579,270,1482
36,544,"OTHERS","10.0-20.0",238,3069,150,1320,64,623,24,269,118,174,1438
36,545,"OTHERS","10.0-20.0",404,5275,179,1722,116,1016,100,1240,645,279,2368
36,546,"OTHERS","10.0-20.0",636,7891,496,5538,51,591,35,446,255,531,5793
36,547,"OTHERS","10.0-20.0",580,7290,194,1997,238,2742,135,1565,542,329,2539
